"hauljoin","region","subregion","vessel","cruise","haul","year","month","station","lon","lat","bdepth","btemp","slope","aspectE","aspectN","curve","bcurrentU","bcurrentV","bcurrentUSD","bcurrentVSD","tmax","phi","BPI","sponge","coral","pen","area","area.1","salshark","j_dogfish","a_dogfish","sleeper","j_big_sk","a_big_sk","j_ber_sk","a_ber_sk","j_long_sk","a_long_sk","j_mud_sk","a_mud_sk","j_ak_sk","a_ak_sk","j_alt_sk","a_alt_sk","j_white_sk","a_white_sk","sanddab","ej_atf","j_atf","a_atf","j_kam","a_kam","j_turbot","a_turbot","halibut","ej_fhs","j_fhs","a_fhs","j_berfl","a_berfl","slender","arctics","j_petrale","a_petrale","ej_english","j_english","a_english","ej_dover","j_dover","a_dover","deepsea","ej_rex","j_rex","a_rex","ej_yfs","j_yfs","a_yfs","lhdab","j_sakahalin","a_sakahalin","ej_starry","j_starry","a_starry","j_sands","a_sands","ej_nrs","j_nrs","a_nrs","j_srs","a_srs","ej_butter","a_butter","ej_akplce","j_akplce","a_akplce","ej_sable","j_sable","a_sable","pgrndr","j_yil","a_yil","j_great","a_great","j_bigmouth","a_bigmouth","a_pacsand","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","j_atka","a_atka","j_eula","a_eula","cap","j_ssth","a_ssth","bfth","j_lsth","a_lsth","j_rebs","a_rebs","j_rough","a_rough","j_bspot","a_bspot","ej_pop","j_pop","a_pop","j_slvrgrey","a_slvrgrey","copper","j_dark","a_dark","j_dusky","a_dusky","j_dblotch","a_dblotch","j_splitnose","a_splitnose","j_gstripe","a_gstripe","j_widow","a_widow","j_ytail","a_ytail","j_rose","a_rose","j_quill","a_quill","j_black","a_black","bgill","tiger","a_boca","j_canary","a_canary","j_north","a_north","j_rdstrp","a_rdstrp","j_yeye","a_yeye","j_rdband","a_rdband","j_strptail","a_strptail","j_hquin","a_hquin","pygmy","j_shchin","a_shchin","j_sraker","a_sraker","ymouth","tanner","snow","gking","rking","bking","octo"
-14706,"EBS","BS",94,201501,154,2015,7,"QP2625",-1079372.24093075,1288021.31607444,89,-1.1,0.0502486698329449,0.202466785907745,-0.0750550806522369,-2.67720279225614e-05,-0.000929048773832619,-0.00148242325522006,0.00488349506631494,0.00576665094122291,24.9993228912354,5.70817251205444,0.418629894405603,0,0,0,0.052862976,0.052862976,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,26,2,46,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,985,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
-14705,"EBS","BS",94,201501,153,2015,7,"P-26",-1091672.24093075,1277821.31607444,97,-0.2,0.131947617046535,0.20216117054224,-0.94850467145443,3.04514014715096e-05,-0.000539281900273636,-0.00126508099492639,0.00428128615021706,0.00629728403873742,23.7586274147034,6.3763313293457,1.07383862137794,0,0,0,0.04941147,0.04941147,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,5,6,0,1,14,187,27,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,9,0,0,17,6,15,15,1436,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,1
-14704,"EBS","BS",94,201501,152,2015,7,"PO2625",-1078572.24093075,1253221.31607444,95,-1,0.144971370697021,0.104062610864639,-0.210770642757416,0.000484993190912064,-1.38941899422207e-05,-0.00120349123608321,0.00746472934260964,0.00932213515043259,22.0735431671143,5.94494886398315,8.14256000518799,0,0,0,0.05285511,0.05285511,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,22,2,11,3,1381,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5765,0,0,2,0
-14703,"EBS","BS",94,201501,151,2015,7,"O-26",-1100172.24093075,1240321.31607444,104,1.2,0.0210210029035807,-0.583831280469894,-0.795823574066162,-6.04386158329362e-05,-0.000300741550745443,-0.000369857298210263,0.00290444074198604,0.00519371451810002,27.1059331893921,6.17096257209778,-0.496549814939499,0,0,0,0.0505791,0.0505791,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,1,6,3,25,1,1,7,72,13,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,0,65,18,558,338,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0
-14702,"EBS","BS",94,201501,150,2015,7,"PO2726",-1114172.24093075,1265321.31607444,107,0.6,0.520954072475433,-0.472377493977547,0.847799062728882,0.0010500316566322,-0.000244737784669269,-0.000963926053373143,0.00550816184841096,0.00624024705030024,25.0910091400146,6.56706690788269,6.69919323921204,0,0,0,0.052075727,0.052075727,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,1,15,4,23,0,1,9,139,20,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,15,12,316,106,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0
-14701,"EBS","BS",94,201501,149,2015,7,"O-27",-1131672.24093075,1250821.31607444,116,1.8,0.281892694532871,-0.714453488588333,-0.623073995113373,-0.000875539117259905,-0.000459364586276934,-0.000553401943761855,0.00732088391669095,0.00910131074488163,24.2272167205811,6.3262243270874,-3.51409471035004,0,0,0,0.04991754,0.04991754,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,8,28,24,1,22,3,1,17,216,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2,0,0,5,8,33,152,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4266,0,0,0,1
-14700,"EBS","BS",94,201501,146,2015,7,"ON2625",-1085172.24093075,1215821.31607444,103,0.6,0.0145463595787684,-0.531614700953166,-0.838105758031209,5.7421267835404e-06,-0.000226763600949198,-0.000161827992997132,0.00467298490305742,0.00601393372441332,21.3878269195557,6.39811515808105,0,0,0,0,0.049577668,0.049577668,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,2,2,5,27,4,2,33,198,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,45,25,34,72,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,0,0,5,0
-14699,"EBS","BS",94,201501,145,2015,7,"N-25",-1071772.24093075,1193421.31607444,101,0.4,0.0121445817872882,-0.847406232357025,-0.446857118606567,-1.09948155113671e-06,-0.000171255899476819,-8.17356703919359e-05,0.00610288111492991,0.00600197808817029,22.6096668243408,6.29499931335449,0,0,0,0,0.052787664,0.052787664,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,4,2,13,1,2,42,102,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,33,16,15,26,688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,118,0,0,1,0
-14698,"EBS","BS",94,201501,144,2015,7,"M-25",-1078505.57426408,1155154.64940777,107,1.8,0.0233176673452059,-0.540881087382635,-0.832127968470255,-5.43147155743403e-05,-0.000979091351230939,-0.00155891707011809,0.00465301796793938,0.00473613074670235,28.5766372680664,5.61881446838379,0,0,0,0,0.028631746,0.028631746,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,1,15,10,2,2,0,0,12,41,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,14,22,123,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0
-14697,"EBS","BS",94,201501,143,2015,7,"L-25",-1084172.24093075,1119821.31607444,112,2.4,0.0187827423214912,-0.983683447043101,0.115067464609941,2.59619852537677e-05,-0.0009377152309753,-0.00156330810083697,0.00423783001800378,0.00505635375156999,28.3988304138184,5.15589761734009,0,2.777,0,0,0.02780704,0.02780704,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,86,86,42,0,1,2,2,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,11,11,3,42,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
-14695,"EBS","BS",94,201501,141,2015,7,"K-25",-1090372.24093075,1082021.31607444,110,3,0.0293008863925934,-0.581584909185767,0.57044635117054,-6.32769458206894e-05,-0.00260940906591713,-0.000629908544942737,0.00271154707297683,0.00878123734146357,30.9764339447021,4.93630418777466,0,0,0,0,0.05278422,0.05278422,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0,0,0,48,112,27,0,0,0,8,12,55,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,53,66,6,33,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,0,0,0,0
-14565,"EBS","BS",94,201501,132,2015,7,"M-23",-1006572.24093075,1136221.31607444,87,-1.3,0.0949054837226868,0.417296219617128,-0.79136660695076,4.26065496867523e-05,0.000438881950685754,-0.000669822131749243,0.00492670582607388,0.0126846453174949,28.1631141662598,5.67343435287476,1.47236835956573,0,0,0,0.05569344,0.05569344,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,2,212,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,128,0,0,0,0
-14564,"EBS","BS",94,201501,131,2015,7,"N-23",-997172.24093075,1171821.31607444,81,-1.3,0.169295653700829,-0.665088891983032,0.743888437747955,0.000177589041413739,0.000857507926411927,-6.75467745168135e-05,0.0207717213779688,0.00875094439834356,30.1943302154541,5.41491746902466,0,0,0,0,0.056647341,0.056647341,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,759,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0
-14563,"EBS","BS",94,201501,130,2015,7,"O-23",-991172.24093075,1208821.31607444,78,-1.3,0.136629179120064,0.85286009311676,-0.510867834091187,-0.00025876986910589,0.00159972219262272,0.000672650116030127,0.00733363255858421,0.0102892415598035,31.177267074585,5.0343165397644,-0.944955587387085,0,0,0,0.051621804,0.051621804,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,0,1269,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0
-14562,"EBS","BS",94,201501,129,2015,7,"O-22",-956172.24093075,1199321.31607444,72,-1.1,0.0395580716431141,-0.761079609394073,-0.618687748908997,-4.04691136282054e-05,0.00112847419222817,0.000478116897284053,0.00574258645065129,0.00745790312066674,33.2525043487549,4.99474239349365,0.985972583293915,0,0,0,0.055158756,0.055158756,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,1946,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0
-14561,"EBS","BS",94,201501,128,2015,7,"M-21",-936172.24093075,1118321.31607444,71,-0.8,0.0852953344583511,-0.740184679627419,0.652957573533058,-2.84687321254751e-05,0.00055619582417421,-0.000517180225870106,0.008638093364425,0.00828223093412817,34.6237592697144,4.32959449291229,0.789652898907661,0,0,0,0.055378722,0.055378722,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,2,130,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0
-14560,"EBS","BS",94,201501,127,2015,7,"L-21",-940422.24093075,1079571.31607444,73,0.2,0.129522028379142,0.773555770516396,0.487349323928356,-0.000169981381986872,0.00119178235763684,-0.000716450944310054,0.00862532970495522,0.00682913884520531,33.7988967895508,4.49829995632172,0.310966685414314,0,0,0,0.05302179,0.05302179,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,18,13,8,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2645,0,0,0,0
-14559,"EBS","BS",94,201501,126,2015,7,"K-21",-946172.24093075,1042821.31607444,74,0.5,0.108999493221442,0.596145793795586,-0.653839533527692,-6.86587651822871e-05,0.00137745779162894,-0.00102873348320524,0.00707604456692934,0.00580720215414961,33.0932655334473,4.50577370325724,0.144987667600314,0.2,0,0,0.050294321,0.050294321,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,2,52,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,30,7,6,51,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1353,0,0,0,0
-14558,"EBS","BS",94,201501,125,2015,7,"J-21",-952172.24093075,1005321.31607444,75,2.9,0.205744776874781,0.288945716805756,-0.873644351959229,-0.000278598228021565,0.00191982148680836,-0.000787267796113156,0.00591971667017788,0.00407962355529889,30.9291181564331,4.01025551557541,-3.76430636644363,0,0,0,0.05045625,0.05045625,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,23,10,20,3,0,0,12,3,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,72,0,0,0,0,0,0,0,0,0,17,439,0,0,0,0,0,3,36,0,0,0,0,0,23,1,1,0,0,0,0,72,30,31,1790,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,42,0,0,0,0
-14557,"EBS","BS",94,201501,124,2015,7,"JI2120",-937672.24093075,983821.316074441,73,3.4,0.516515299677849,0.489906251430511,0.8480404317379,0.000172584797837771,0.00210453779436648,-0.000632254901574925,0.0029519340605475,0.00450309494044632,31.5079946517944,3.51377159357071,-2.11399346590042,0,0,0,0.050856047,0.050856047,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,33,16,7,0,0,0,5,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,82,0,0,0,0,0,0,0,0,0,59,339,0,0,0,0,0,3,118,0,0,0,0,0,0,0,0,0,0,0,0,29,19,55,655,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0
-14555,"EBS","BS",94,201501,122,2015,7,"I-21",-957838.907597417,969487.982741107,72,3.5,0.296791106462479,0.255519817272822,-0.928079843521118,0.000650525248299042,0.00146174683080365,0.00143352981346349,0.0190727089842161,0.00715919878954689,31.5616251627604,3.22016676266988,-2.59180184205373,0,0,0,0.050086387,0.050086387,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,89,22,18,0,0,0,6,0,9,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,221,0,0,0,0,0,0,0,0,0,95,549,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,45,17,7,497,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,2,0,0
-14554,"EBS","BS",94,201501,121,2015,7,"IH2120",-948172.24093075,946821.316074441,67,4.3,0.0611642363170783,0.468413521846135,0.847079594930013,-9.15595998473388e-05,0.0030273114486287,0.00277225533500314,0.00980270312478145,0.0105074758951863,34.918342590332,2.70168089866638,0,0,0,0,0.045071817,0.045071817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0,0,0,0,10,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,9,141,239,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,26,14,0,1194,8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,20,0,25,1,0
-14553,"EBS","BS",94,201501,120,2015,7,"H-21",-966172.24093075,932821.316074441,55,6.5,0.101706353326639,-0.602827707926432,0.741833398739497,-6.04015028026576e-05,0.0018329529169326,0.00304799783043563,0.00313934815737108,0.00436717737466097,57.7263641357422,0.730861345926921,-0.23999810218811,0,0,0,0.04427436,0.04427436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,140,815,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,7,59,0,47,8847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
-14552,"EBS","BS",94,201501,119,2015,7,"HG2221",-984172.24093075,912821.316074441,51,6.2,0.474277704954147,0.892444769541422,0.415824562311172,0.00114252483520734,-0.00694762558365862,-0.00237472852071126,0.01460644757996,0.00992553525914749,44.5525347391764,1.65436577796936,-3.2309121688207,0,0,0,0.04673728,0.04673728,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,193,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,124,0,0,0,0,0,0,0,0,456,861,4000,0,0,0,0,0,0,0,0,0,0,0,0,90,2,1,0,0,0,0,96,2,0,14,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,17,0,1
-14549,"EBS","BS",94,201501,140,2015,7,"H-22",-1001422.24093075,942571.316074441,83,5.1,0.0427270912168751,-0.887283369898796,0.03934046626091,-9.4047086122373e-05,-0.00437627220526338,0.000723516146535985,0.00736084196250886,0.0125512809026986,33.0383596420288,3.41802138090134,0,0,0,0,0.048659856,0.048659856,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,21,17,15,0,0,0,6,0,32,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2,0,0,0,0,0,14,0,1,0,2,0,0,10,29,4,44,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0
-14548,"EBS","BS",94,201501,139,2015,7,"I-23",-1032172.24093075,989821.316074441,100,2.3,0.024303142602245,-0.581884761651357,-0.65156419078509,6.22224785426321e-05,-0.00169541694534322,-0.000545227473291258,0.0104838957389196,0.00739047195141514,24.9571927388509,5.25531323750814,0.636877079804738,0,0,0,0.051965199,0.051965199,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,28,64,13,3,0,0,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,1,0,0,9,23,27,435,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,33,0,0,0,0
-14546,"EBS","BS",94,201501,137,2015,7,"J-23",-1026172.24093075,1026321.31607444,98,1.3,0.0182464118115604,-0.852295875549316,-0.47615409642458,2.29106140068325e-05,-0.00111278754775412,0.000439935392932966,0.00447414151858538,0.00727055326569825,25.4901819229126,5.8468564748764,0,0,0,0,0.05334048,0.05334048,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,13,0,2,1,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,5,6,0,0,10,19,20,129,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,57,0,0,0,0
